Time,ws,wd,ti
2017-01-02 18:00:00,11.13286,322.36936000000003,0.04641659281012658
2017-01-02 18:30:00,11.07765,324.54854,0.04645607306718598
2017-01-02 19:00:00,11.04998,324.39754,0.046475859676728334
2017-01-02 19:30:00,10.52352,323.9209,0.04687123711408016
2017-01-02 20:00:00,9.82266,322.4966,0.04748953666991237
2017-01-02 20:30:00,10.62177,313.43737999999996,0.046797080073997945
2017-01-02 21:00:00,11.06749,327.83375,0.04646333840701071
2017-01-02 21:30:00,10.81973,326.63499,0.046647664016443983
2017-01-02 22:00:00,11.990839999999999,335.48176,0.04580305774488802
2017-01-02 22:30:00,11.05406,332.06152000000003,0.046472942099318404
2017-01-02 23:00:00,11.46996,331.10322,0.04617553512755598
2017-01-02 23:30:00,11.80827,326.27675,0.04593361218305745
2017-01-03 00:00:00,11.085239999999999,319.00667000000004,0.04645064551509251
2017-01-03 00:30:00,11.19375,307.11217,0.046373050827653355
2017-01-03 01:00:00,11.05414,297.30789,0.046472884891918205
2017-01-03 01:30:00,10.11302,288.99456000000004,0.04718107390750258
2017-01-03 02:00:00,10.12087,285.9577,0.047175148892086335
2017-01-03 02:30:00,10.05264,286.20029,0.047226647465570405
2017-01-03 03:00:00,10.72701,287.54382999999996,0.04671764712846865
2017-01-03 03:30:00,11.62428,292.67843,0.04606518205258033
2017-01-03 04:00:00,12.399469999999999,303.42697999999996,0.046324283936
2017-01-03 04:30:00,12.77585,303.69389,0.04687711088
2017-01-03 05:00:00,12.96445,302.0915,0.04715412656
2017-01-03 05:30:00,13.395710000000001,295.99595,0.04733876485919836
2017-01-03 06:00:00,14.14458,294.67568,0.04766776592000001
2017-01-03 06:30:00,14.889129999999998,293.84701,0.04857909512000001
2017-01-03 07:00:00,15.15475,291.21482000000003,0.0491315108
2017-01-03 07:30:00,16.00621,289.82339,0.05142432228799999
2017-01-03 08:00:00,15.90262,285.30143,0.051145375135999996
2017-01-03 08:30:00,15.257660000000001,283.22881,0.049408626848
2017-01-03 09:00:00,15.57765,282.85578,0.05027029592
2017-01-03 09:30:00,16.62378,285.84455,0.053087314783999986
2017-01-03 10:00:00,17.04287,288.34803999999997,0.05415287288
2017-01-03 10:30:00,17.03264,288.11823,0.05414035136
2017-01-03 11:00:00,17.781570000000002,285.72628,0.05505704168000001
2017-01-03 11:30:00,18.14735,286.22635,0.055504741665
2017-01-03 12:00:00,18.71462,285.53548,0.056199023417999996
2017-01-03 12:30:00,18.95283,284.94505,0.056490568637000006
2017-01-03 13:00:00,18.96302,285.80661000000003,0.056503040178
2017-01-03 13:30:00,18.7878,287.42262999999997,0.05628858842000001
2017-01-03 14:00:00,19.17819,289.17917,0.056940888208
2017-01-03 14:30:00,20.06483,291.36383,0.058957814992
2017-01-03 15:00:00,20.980529999999998,292.75035,0.06187193867199999
2017-01-03 15:30:00,21.69115,294.15522000000004,0.06396422224000001
2017-01-03 16:00:00,22.404889999999998,293.88333,0.065267968288
2017-01-03 16:30:00,22.93574,293.78258999999997,0.065787776608
2017-01-03 17:00:00,22.941760000000002,293.17638999999997,0.065793671392
2017-01-03 17:30:00,22.71821,292.62919,0.065574771232
2017-01-03 18:00:00,22.62774,292.69876,0.06548618300799999
2017-01-03 18:30:00,22.462870000000002,296.25034,0.065324742304
2017-01-03 19:00:00,21.76905,300.73364,0.06419306127999999
2017-01-03 19:30:00,21.628020000000003,302.30467999999996,0.06377877155200001
2017-01-03 20:00:00,21.53205,303.24709,0.06349685008
2017-01-03 20:30:00,21.796429999999997,301.65679,0.064273492768
2017-01-03 21:00:00,21.99742,300.76183,0.064863920992
2017-01-03 21:30:00,20.90222,308.80256,0.061622724928
2017-01-03 22:00:00,21.19643,313.40157999999997,0.062510932768
2017-01-03 22:30:00,20.56717,316.37835,0.060556461808
2017-01-03 23:00:00,20.92469,315.29449,0.06169423345599999
2017-01-03 23:30:00,22.57282,317.96,0.06543240534400001
2017-01-04 00:00:00,22.95172,314.13205,0.065803424224
2017-01-04 00:30:00,22.51604,316.13858999999997,0.065376806368
2017-01-04 01:00:00,22.5472,316.14587,0.06540731824
2017-01-04 01:30:00,22.513679999999997,318.32567,0.06537449545599999
2017-01-04 02:00:00,21.6896,318.09494,0.06395966896
2017-01-04 02:30:00,20.741120000000002,315.47642,0.061110040288
2017-01-04 03:00:00,20.795,313.49005,0.061281508000000005
2017-01-04 03:30:00,21.62943,315.46018,0.06378291356799998
2017-01-04 04:00:00,22.41866,320.43441,0.06528145187199999
2017-01-04 04:30:00,23.47404,320.54476,0.06701114992
2017-01-04 05:00:00,23.79478,319.86225,0.06779632144
2017-01-04 05:30:00,23.86244,322.69009,0.06796195312
2017-01-04 06:00:00,23.94049,326.24318,0.06815301952000001
2017-01-04 06:30:00,24.3109,328.04572,0.06814648336
2017-01-04 07:00:00,24.72984,328.31324,0.06794137033599999
2017-01-04 07:30:00,24.551460000000002,329.12004,0.06802870518399999
2017-01-04 08:00:00,24.17705,331.08814,0.06821201632
2017-01-04 08:30:00,23.92055,332.11264,0.0681042064
2017-01-04 09:00:00,23.47025,332.87183999999996,0.06700187199999999
2017-01-04 09:30:00,22.93992,333.70304,0.065791869664
2017-01-04 10:00:00,22.09157,336.25767,0.064961165344
2017-01-04 10:30:00,21.948829999999997,337.02173,0.06472118300799999
2017-01-04 11:00:00,21.63614,336.93546000000003,0.06380262486400001
2017-01-04 11:30:00,22.09909,338.56982999999997,0.06496852892800001
2017-01-04 12:00:00,21.37107,349.53666,0.063023955232
2017-01-04 12:30:00,21.850179999999998,352.45342,0.064431388768
2017-01-04 13:00:00,20.91085,355.1497,0.061650189040000004
2017-01-04 13:30:00,19.94246,356.08172,0.058624727872
2017-01-04 14:00:00,19.339370000000002,356.34592999999995,0.05729599998400001
2017-01-04 14:30:00,19.14451,356.81847,0.056866684432000006
2017-01-04 15:00:00,18.54351,356.87339,0.055989601889
2017-01-04 15:30:00,18.04074,356.86494,0.055374261686
2017-01-04 16:00:00,18.09095,357.71643,0.05543571370500001
2017-01-04 16:30:00,17.88021,357.89513999999997,0.05517777704000001
2017-01-04 17:00:00,17.79324,357.05831,0.05507132576
2017-01-04 17:30:00,17.792270000000002,356.66766,0.05507013848000001
2017-01-04 18:00:00,20.32487,352.0317,0.059785366288000005
2017-01-04 18:30:00,20.46581,351.40594,0.060233893744
2017-01-04 19:00:00,19.91141,351.03991,0.058556318512
2017-01-04 19:30:00,20.1281,356.00607,0.05915916544
2017-01-04 20:00:00,20.89611,353.82628,0.061603280463999995
2017-01-04 20:30:00,21.02964,353.04832000000005,0.062020970464
2017-01-04 21:00:00,20.78793,355.78648,0.061259008431999995
2017-01-04 21:30:00,21.06159,359.16787999999997,0.062114826784
2017-01-04 22:00:00,19.781679999999998,3.8325199999999997,0.058270497375999986
2017-01-04 22:30:00,18.61402,7.004010000000001,0.056075899077999994
2017-01-04 23:00:00,17.42333,8.5441,0.054618555920000006
2017-01-04 23:30:00,16.29421,8.87385,0.052199848688
2017-01-05 00:00:00,15.65045,7.49295,0.05046633176
2017-01-05 00:30:00,15.633070000000002,6.647819999999999,0.050419530896
2017-01-05 01:00:00,14.42705,14.30284,0.0480135092
2017-01-05 01:30:00,10.56564,47.85654,0.04683944582117163
